Customer ID,Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Monthly Charge,Total Charges,Total Revenue,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Payment Method,Paperless Billing,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Offer,Tenure in Months,Referred a Friend,Number of Referrals,Satisfaction Score,Customer Status,Churn Reason,Churn Category,Churn Label,Churn Score,CLTV,Churn,Tenure Category,Age Group,ARPU,Payment Consistency,Service Bundling Score,Complaint Frequency,Engagement Index,Senior Flag
9541-ZPSEA,Male,25,No,Yes,Yes,3,United States,California,San Andreas,95249,38.196497,-120.61689,3930,80.35,5375.15,7012.59,0.0,0,1637.44,Credit Card,No,Yes,No,Yes,Fiber Optic,41,Yes,No,Yes,No,No,No,No,Yes,Two Year,Offer A,68,Yes,8,3,Stayed,Competitor had better devices,Competitor,No,33,5954,0,3+ Years,18-30,103.12632352941176,1.2834638896006445,2,8,43,0
1139-WUOAH,Male,33,No,No,No,0,United States,California,Vallecito,95251,38.055562,-120.456298,460,53.35,3090.05,3190.05,0.0,100,0.0,Credit Card,No,No,No,Yes,DSL,28,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Offer B,57,No,0,4,Stayed,Competitor had better devices,Competitor,No,42,5461,0,3+ Years,31-40,55.96578947368421,1.0490307305282889,5,0,33,0
4693-VWVBO,Female,60,No,No,No,0,United States,California,Valley Springs,95252,38.156971,-120.849231,11266,19.55,61.05,183.99,0.0,0,122.94,Bank Withdrawal,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer B,3,No,0,4,Joined,Competitor had better devices,Competitor,No,46,3889,0,0-1 Year,51-60,61.330000000000005,3.137084398976982,0,0,0,0
6937-GCDGQ,Male,59,No,Yes,Yes,1,United States,California,West Point,95255,38.41935,-120.469545,2198,48.95,955.6,1178.85,0.0,0,223.25,Bank Withdrawal,Yes,Yes,No,Yes,Cable,21,Yes,No,No,No,No,No,No,Yes,One Year,Offer D,19,Yes,1,3,Stayed,Competitor had better devices,Competitor,No,35,2394,0,1-2 Years,51-60,62.04473684210526,1.267512499327993,1,1,22,0
0988-JRWWP,Female,50,No,No,No,0,United States,California,Wilseyville,95257,38.392686,-120.415951,435,54.2,140.4,264.54,0.0,0,124.14,Bank Withdrawal,Yes,Yes,No,Yes,DSL,5,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Offer B,3,No,0,4,Joined,Competitor had better devices,Competitor,No,68,3167,0,0-1 Year,41-50,88.18,1.6269372693726936,1,0,6,0
5075-JSDKI,Female,64,No,No,No,0,United States,California,Woodbridge,95258,38.169605,-121.310964,4176,24.45,1493.1,3925.67,0.0,0,2432.57,Bank Withdrawal,No,Yes,Yes,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer B,59,No,0,4,Stayed,Competitor had better devices,Competitor,No,26,6196,0,3+ Years,61+,66.53677966101695,2.7213406814321863,0,0,0,0
8644-XYTSV,Male,37,No,Yes,No,0,United States,California,Ballico,95303,37.4695,-120.672724,809,40.15,1626.05,1626.05,0.0,0,0.0,Bank Withdrawal,Yes,No,No,Yes,DSL,7,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Offer B,42,Yes,1,4,Stayed,Competitor had better devices,Competitor,No,68,4348,0,3+ Years,31-40,38.71547619047619,0.9642708889284232,2,1,9,0
3873-WOSBC,Male,58,No,Yes,No,0,United States,California,Catheys Valley,95306,37.394411,-120.127262,986,25.6,1784.9,2571.48,0.0,0,786.58,Credit Card,No,Yes,Yes,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer A,67,Yes,1,3,Stayed,Competitor had better devices,Competitor,No,38,4879,0,3+ Years,51-60,38.38029850746269,1.4992304104477612,0,1,0,0
7465-ZZRVX,Male,63,No,No,No,0,United States,California,Ceres,95307,37.553469,-120.952825,32881,70.35,70.35,94.77,0.0,10,14.42,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,No,Month-to-Month,Offer B,1,No,0,5,Joined,Competitor had better devices,Competitor,No,32,2722,0,0-1 Year,61+,94.77,1.3471215351812367,0,0,27,0
7975-JMZNT,Male,19,No,Yes,No,0,United States,California,Columbia,95310,38.085839,-120.37855,2144,91.7,6075.9,7611.72,0.0,0,1535.82,Bank Withdrawal,No,Yes,Yes,Yes,DSL,58,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer A,66,Yes,1,3,Stayed,Competitor had better devices,Competitor,No,39,5453,0,3+ Years,18-30,115.32909090909091,1.2576781996629325,7,1,65,0
7251-XFOIL,Female,60,No,No,No,0,United States,California,Coulterville,95311,37.722127,-120.110174,2271,89.2,5500.6,6386.32,0.0,0,885.72,Credit Card,No,Yes,Yes,Yes,Fiber Optic,27,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Offer B,61,No,0,3,Stayed,Competitor had better devices,Competitor,No,23,5536,0,3+ Years,51-60,104.69377049180328,1.17369697860766,3,0,30,0
4116-IQRFR,Male,55,No,Yes,Yes,2,United States,California,Cressey,95312,37.420273,-120.66527,55,24.1,73.1,139.82,0.0,0,66.72,Credit Card,No,Yes,Yes,No,Fiber Optic,0,No,No,No,No,No,No,No,No,One Year,Offer E,4,Yes,1,3,Stayed,Competitor had better devices,Competitor,No,21,4463,0,0-1 Year,51-60,34.955,1.450414937759336,0,1,0,0
8259-DZLIZ,Female,53,No,Yes,Yes,2,United States,California,Delhi,95315,37.422961,-120.765493,10159,53.85,3399.85,4492.33,0.0,0,1092.48,Bank Withdrawal,Yes,Yes,Yes,Yes,DSL,25,No,Yes,No,No,No,No,No,Yes,One Year,Offer B,64,Yes,10,4,Stayed,Competitor had better devices,Competitor,No,36,4954,0,3+ Years,51-60,70.19265625,1.3034847957288764,1,10,26,0
7853-WNZSY,Male,58,No,No,No,0,United States,California,El Nido,95317,37.127386,-120.506422,808,19.75,19.75,21.36,0.0,0,1.61,Credit Card,Yes,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,1,No,0,5,Joined,Competitor had better devices,Competitor,No,33,5809,0,0-1 Year,51-60,21.36,1.081518987341772,0,0,0,0
3120-FAZKD,Male,19,No,Yes,Yes,2,United States,California,El Portal,95318,37.654551,-119.822984,579,24.05,1230.9,3476.22,0.0,0,2245.32,Bank Withdrawal,Yes,Yes,Yes,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer B,54,Yes,7,4,Stayed,Competitor had better devices,Competitor,No,41,4039,0,3+ Years,18-30,64.37444444444444,2.6766920766920763,0,7,0,0
8606-OEGQZ,Female,45,No,No,Yes,2,United States,California,Escalon,95320,37.818543,-121.006907,11474,25.3,454.65,998.61,0.0,0,543.96,Credit Card,No,Yes,Yes,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer D,18,No,0,4,Stayed,Competitor had better devices,Competitor,No,78,3416,0,1-2 Years,41-50,55.47833333333333,2.192819499341238,0,0,0,0
0225-ZORZP,Male,46,No,No,No,0,United States,California,Groveland,95321,37.902968,-119.667544,3680,84.3,235.05,276.21,0.0,0,41.16,Bank Withdrawal,No,Yes,No,Yes,Fiber Optic,26,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Offer E,3,No,0,5,Joined,Competitor had better devices,Competitor,No,43,5828,0,0-1 Year,41-50,92.07,1.092170818505338,3,0,29,0
9489-JMTTN,Female,41,No,Yes,Yes,1,United States,California,Hickman,95323,37.605926,-120.69955,1055,89.75,6595.9,7717.66,0.0,0,1121.76,Credit Card,No,Yes,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer A,72,Yes,1,3,Stayed,Competitor had better devices,Competitor,No,60,5096,0,3+ Years,41-50,107.18972222222222,1.1943144537294954,7,1,27,0
0967-BMLBD,Female,37,No,Yes,Yes,1,United States,California,Hornitos,95325,37.479926,-120.230424,128,20.0,196.35,737.44,0.0,0,541.09,Credit Card,Yes,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,One Year,Offer D,11,Yes,8,5,Stayed,Competitor had better devices,Competitor,No,72,5837,0,0-1 Year,31-40,67.04,3.3520000000000003,0,8,0,0
2830-LEWOA,Male,37,No,Yes,Yes,1,United States,California,Jamestown,95327,37.84771,-120.486589,9559,103.9,6449.15,9077.03,0.0,0,2627.88,Credit Card,No,Yes,No,Yes,Fiber Optic,19,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Offer B,61,Yes,3,5,Stayed,Competitor had better devices,Competitor,No,28,4079,0,3+ Years,31-40,148.80377049180328,1.4321825841367015,6,3,25,0
5006-MXVRN,Female,23,No,No,No,0,United States,California,Keyes,95328,37.555631,-120.911653,2130,20.7,762.45,1924.26,0.0,0,1161.81,Credit Card,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer B,39,No,0,4,Stayed,Competitor had better devices,Competitor,No,45,3733,0,3+ Years,18-30,49.339999999999996,2.3835748792270532,0,0,0,0
8327-WKMIE,Male,36,No,No,No,0,United States,California,Le Grand,95333,37.249377,-120.249581,3256,20.15,785.75,2057.44,0.0,0,1271.69,Credit Card,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,One Year,Offer B,37,No,0,5,Stayed,Competitor had better devices,Competitor,No,65,4422,0,3+ Years,31-40,55.60648648648649,2.7596271209174437,0,0,0,0
6917-FIJHC,Female,60,No,Yes,No,0,United States,California,Livingston,95334,37.361987,-120.748394,12672,26.0,1776.0,3718.56,0.0,0,1942.56,Credit Card,Yes,Yes,Yes,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer A,72,Yes,8,4,Stayed,Competitor had better devices,Competitor,No,20,5374,0,3+ Years,51-60,51.64666666666667,1.9864102564102564,0,8,0,0
7797-EJMDP,Female,34,No,No,No,0,United States,California,Manteca,95336,37.830267,-121.201018,36738,66.05,574.5,842.82,0.0,0,268.32,Bank Withdrawal,No,Yes,No,Yes,DSL,14,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Offer E,8,No,0,3,Stayed,Competitor had better devices,Competitor,No,59,4157,0,0-1 Year,31-40,105.3525,1.5950416351249055,4,0,18,0
3530-VWVGU,Female,27,No,Yes,Yes,2,United States,California,Manteca,95337,37.750822,-121.238423,19867,19.9,400.3,1489.52,0.0,0,1089.22,Credit Card,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer D,22,Yes,2,4,Stayed,Competitor had better devices,Competitor,No,43,5657,0,1-2 Years,18-30,67.70545454545454,3.4022841480127917,0,2,0,0
6368-NWMCE,Female,61,No,No,No,0,United States,California,Merced,95340,37.255637,-120.493537,59289,68.15,2656.3,3461.52,0.0,0,805.22,Credit Card,No,Yes,Yes,Yes,DSL,24,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Offer B,38,No,0,3,Stayed,Competitor had better devices,Competitor,No,66,3371,0,3+ Years,61+,91.09263157894736,1.336649032706491,4,0,28,0
3633-CDBUW,Male,25,No,No,Yes,1,United States,California,Midpines,95345,37.581496,-119.972762,433,80.85,1445.95,2276.59,0.0,50,780.64,Bank Withdrawal,No,Yes,No,Yes,DSL,73,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Offer B,17,No,0,5,Stayed,Competitor had better devices,Competitor,No,24,3913,0,1-2 Years,18-30,133.91705882352943,1.6563643639273895,6,0,79,0
3956-MGXOG,Female,62,No,No,No,0,United States,California,Modesto,95350,37.671806,-121.007575,52872,80.6,2244.95,3192.47,0.0,0,947.52,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,5,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Offer B,28,No,0,5,Stayed,Competitor had better devices,Competitor,No,70,2951,0,2-3 Years,61+,114.0167857142857,1.414600319035803,2,0,7,0
9274-UARKJ,Female,60,No,No,No,0,United States,California,Modesto,95351,37.621458,-121.012295,47536,83.2,1130.0,1286.45,0.0,0,156.45,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,29,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Offer B,15,No,0,3,Stayed,Competitor had better devices,Competitor,No,36,4096,0,1-2 Years,51-60,85.76333333333334,1.0308092948717948,2,0,31,0
4077-HWUYD,Male,59,No,Yes,Yes,3,United States,California,Modesto,95354,37.639029,-120.964772,27135,87.55,6463.15,9675.07,0.0,0,3211.92,Bank Withdrawal,Yes,Yes,Yes,Yes,DSL,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,72,Yes,1,4,Stayed,Competitor had better devices,Competitor,No,43,5341,0,3+ Years,51-60,134.37597222222223,1.5348483406307507,7,1,60,0
0103-CSITQ,Female,20,No,Yes,No,0,United States,California,Modesto,95357,37.670526,-120.877572,13343,109.4,6252.7,6709.27,0.0,0,456.57,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,73,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Offer B,57,Yes,10,5,Stayed,Competitor had better devices,Competitor,No,65,6026,0,3+ Years,18-30,117.70649122807018,1.0759277077520126,6,10,79,0
8671-KKKOS,Female,50,No,Yes,No,0,United States,California,Newman,95360,37.343846,-121.039391,8504,45.55,2062.15,2062.15,0.0,0,0.0,Bank Withdrawal,No,No,No,Yes,DSL,30,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Offer B,46,Yes,3,4,Stayed,Competitor had better devices,Competitor,No,27,5565,0,3+ Years,41-50,44.82934782608696,0.9841788765331935,3,3,33,0
7305-ZWMAJ,Male,45,No,Yes,No,0,United States,California,Oakdale,95361,37.785033,-120.776141,25384,20.7,587.1,1273.8,0.0,0,686.7,Credit Card,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,One Year,Offer B,30,Yes,2,5,Stayed,Competitor had better devices,Competitor,No,78,2492,0,2-3 Years,41-50,42.46,2.051207729468599,0,2,0,0
6578-KRMAW,Male,22,No,No,No,0,United States,California,Planada,95365,37.329725,-120.306399,4150,93.4,2979.3,4461.86,0.0,0,1482.56,Credit Card,Yes,Yes,No,Yes,Fiber Optic,85,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Offer B,32,No,0,3,Stayed,Competitor had better devices,Competitor,No,66,3224,0,2-3 Years,18-30,139.433125,1.4928600107066379,5,0,90,0
4860-IJUDE,Male,34,No,No,No,0,United States,California,Ripon,95366,37.750778,-121.13238,12646,73.75,956.65,1347.43,0.0,0,390.78,Credit Card,Yes,Yes,No,Yes,Fiber Optic,5,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Offer B,13,No,0,3,Stayed,Competitor had better devices,Competitor,No,78,2070,0,1-2 Years,31-40,103.64846153846155,1.4054028683181226,1,0,6,0
9688-YGXVR,Female,35,No,No,No,0,United States,California,Salida,95368,37.713152,-121.08739,12466,88.15,3973.2,5417.72,0.0,0,1444.52,Credit Card,Yes,Yes,No,Yes,Fiber Optic,24,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Offer B,44,No,0,4,Stayed,Competitor had better devices,Competitor,No,59,4112,0,3+ Years,31-40,123.13000000000001,1.396823596142938,3,0,27,0
1945-XISKS,Female,22,No,Yes,No,0,United States,California,Sonora,95370,37.982716,-120.343732,25340,19.65,1335.2,3546.87,0.0,0,2211.67,Credit Card,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer B,67,Yes,4,4,Stayed,Competitor had better devices,Competitor,No,26,4994,0,3+ Years,18-30,52.93835820895522,2.694064030990088,0,4,0,0
5360-LJCNJ,Female,37,No,Yes,No,0,United States,California,Tracy,95376,37.680968,-121.446049,69801,105.15,7555.0,8357.66,0.0,60,742.66,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Offer B,71,Yes,4,5,Stayed,Competitor had better devices,Competitor,No,32,5707,0,3+ Years,31-40,117.71352112676057,1.1194818937399957,5,4,8,0
2607-FBDFF,Male,32,No,No,No,0,United States,California,Tuolumne,95379,37.939768,-120.188002,3979,49.0,49.0,98.19,0.0,0,49.19,Credit Card,No,Yes,No,Yes,DSL,17,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Offer B,1,No,0,3,Joined,Competitor had better devices,Competitor,No,45,5289,0,0-1 Year,31-40,98.19,2.003877551020408,1,0,18,0
1100-DDVRV,Male,27,No,Yes,No,0,United States,California,Twain Harte,95383,38.107441,-120.230625,4848,49.8,836.35,836.35,0.0,0,0.0,Credit Card,Yes,No,No,Yes,DSL,52,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer B,17,Yes,1,5,Stayed,Competitor had better devices,Competitor,No,24,5575,0,1-2 Years,18-30,49.19705882352941,0.9878927474604301,4,1,56,0
6728-WYQBC,Male,52,No,No,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,20.95,20.95,23.24,0.0,0,2.29,Bank Withdrawal,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,1,No,0,3,Joined,Competitor had better devices,Competitor,No,62,2285,0,0-1 Year,51-60,23.24,1.1093078758949881,0,0,0,0
7216-KAOID,Male,27,No,Yes,Yes,1,United States,California,Santa Rosa,95401,38.460517,-122.790335,36125,19.5,798.2,2418.93,0.0,0,1620.73,Bank Withdrawal,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,One Year,Offer B,41,Yes,8,4,Stayed,Competitor had better devices,Competitor,No,72,2446,0,3+ Years,18-30,58.998292682926824,3.0255534709193244,0,8,0,0
6145-NNPNO,Female,45,No,No,No,0,United States,California,Santa Rosa,95404,38.526941,-122.709096,35057,44.15,44.15,53.97,0.0,0,9.82,Bank Withdrawal,No,Yes,No,Yes,Cable,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer E,1,No,0,4,Joined,Competitor had better devices,Competitor,No,64,3103,0,0-1 Year,41-50,53.97,1.22242355605889,0,0,13,0
5339-TJFEK,Male,22,No,Yes,Yes,1,United States,California,Santa Rosa,95407,38.394091,-122.739814,30876,105.5,6487.2,7551.7,0.0,150,914.5,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,52,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Offer B,62,Yes,8,4,Stayed,Competitor had better devices,Competitor,No,56,4271,0,3+ Years,18-30,121.8016129032258,1.1545176578504817,5,8,57,0
2074-GUHPQ,Female,37,No,No,Yes,2,United States,California,Albion,95410,39.225694,-123.717354,1054,92.7,1556.85,2403.11,0.0,0,846.26,Credit Card,Yes,Yes,Yes,Yes,Fiber Optic,19,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Offer B,17,No,0,4,Stayed,Competitor had better devices,Competitor,No,41,2347,0,1-2 Years,31-40,141.3594117647059,1.5249127482708293,3,0,22,0
4625-XMOYM,Female,37,No,Yes,Yes,1,United States,California,Annapolis,95412,38.731055,-123.316553,747,26.25,1988.05,2173.09,0.0,0,185.04,Bank Withdrawal,Yes,Yes,Yes,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer B,72,Yes,8,4,Stayed,Competitor had better devices,Competitor,No,36,5098,0,3+ Years,31-40,30.181805555555556,1.1497830687830688,0,8,0,0
5827-MWCZK,Male,39,No,Yes,Yes,3,United States,California,Boonville,95415,39.025867,-123.381544,1374,96.95,5432.2,6749.32,0.0,0,1317.12,Credit Card,Yes,Yes,Yes,Yes,Fiber Optic,53,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Offer B,56,Yes,4,5,Stayed,Competitor had better devices,Competitor,No,66,6484,0,3+ Years,31-40,120.52357142857143,1.2431518455757755,3,4,56,0
1385-TQOZW,Female,32,No,No,No,0,United States,California,Branscomb,95417,39.710591,-123.682799,176,20.45,147.55,561.46,0.0,0,413.91,Credit Card,Yes,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,9,No,0,4,Stayed,Competitor had better devices,Competitor,No,41,2392,0,0-1 Year,31-40,62.38444444444445,3.0505840804129316,0,0,0,0
5914-XRFQB,Male,58,No,Yes,No,0,United States,California,Caspar,95420,39.361283,-123.784599,333,115.8,8424.9,11529.54,0.0,0,3104.64,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,72,No,0,3,Stayed,Competitor had better devices,Competitor,No,80,6479,0,3+ Years,51-60,160.13250000000002,1.382836787564767,7,0,13,0
4329-YPDDQ,Male,40,No,No,No,0,United States,California,Cazadero,95421,38.578807,-123.19338,1575,108.2,2203.7,2524.7,0.0,0,321.0,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Offer B,20,No,0,3,Stayed,Competitor had better devices,Competitor,No,67,2102,0,1-2 Years,31-40,126.23499999999999,1.1666820702402956,7,0,25,0
4804-NCPET,Male,32,No,Yes,Yes,3,United States,California,Clearlake,95422,38.965804,-122.631779,13485,20.2,387.4,989.7,0.0,0,602.3,Credit Card,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer B,19,Yes,3,3,Stayed,Competitor had better devices,Competitor,No,60,4821,0,1-2 Years,31-40,52.08947368421053,2.578686816050026,0,3,0,0
5944-UGLLK,Male,62,No,No,No,0,United States,California,Cloverdale,95425,38.801936,-122.938935,9210,54.9,3045.75,3045.75,0.0,0,0.0,Credit Card,No,No,No,Yes,Cable,17,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Offer B,53,No,0,4,Stayed,Competitor had better devices,Competitor,No,80,5677,0,3+ Years,61+,57.466981132075475,1.046757397669863,5,0,22,0
7787-BNTZM,Male,56,No,No,No,0,United States,California,Comptche,95427,39.239818,-123.565432,371,20.15,130.5,172.08,0.0,0,41.58,Bank Withdrawal,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer B,6,No,0,5,Stayed,Competitor had better devices,Competitor,No,76,5761,0,0-1 Year,51-60,28.680000000000003,1.4233250620347397,0,0,0,0
2252-ISRNH,Male,22,No,Yes,Yes,3,United States,California,Covelo,95428,39.83307,-123.178765,2296,90.35,767.9,1042.04,0.0,0,274.14,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,82,No,No,Yes,No,Yes,No,No,Yes,One Year,Offer E,9,Yes,9,3,Stayed,Competitor had better devices,Competitor,No,27,2993,0,0-1 Year,18-30,115.78222222222222,1.2814855807661563,2,9,84,0
9415-TPKRV,Female,62,No,Yes,Yes,3,United States,California,Dos Rios,95429,39.756049,-123.358701,91,55.75,446.8,546.08,0.0,0,99.28,Bank Withdrawal,No,Yes,Yes,Yes,DSL,53,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Offer E,8,Yes,1,4,Stayed,Competitor had better devices,Competitor,No,38,5681,0,0-1 Year,61+,68.26,1.2243946188340809,1,1,54,0
5322-TEUJK,Female,45,No,Yes,Yes,3,United States,California,Duncans Mills,95430,38.445603,-123.063756,187,114.6,8100.25,8448.86,0.0,0,348.61,Bank Withdrawal,No,Yes,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,71,Yes,5,4,Stayed,Competitor had better devices,Competitor,No,71,4071,0,3+ Years,41-50,118.99802816901409,1.0383772091537007,7,5,36,0
1866-DIOQZ,Female,23,No,Yes,No,0,United States,California,Forestville,95436,38.499302,-122.92444,6216,66.8,4689.15,4689.15,0.0,0,0.0,Bank Withdrawal,No,No,No,Yes,Cable,85,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Offer B,71,Yes,10,4,Stayed,Competitor had better devices,Competitor,No,42,4698,0,3+ Years,18-30,66.0443661971831,0.9886881167242978,7,10,92,0
8375-KVTHK,Male,43,No,Yes,No,0,United States,California,Fort Bragg,95437,39.455555,-123.683979,14417,100.3,6754.35,10211.03,0.0,90,3366.68,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,3,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Offer B,68,Yes,1,4,Stayed,Competitor had better devices,Competitor,No,39,5757,0,3+ Years,41-50,150.16220588235296,1.4971306668230604,5,1,8,0
2697-NQBPF,Male,51,No,No,No,0,United States,California,Fulton,95439,38.493888,-122.777141,476,105.35,3540.65,4492.65,0.0,0,952.0,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,18,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Offer B,34,No,0,3,Stayed,Competitor had better devices,Competitor,No,74,5503,0,2-3 Years,51-60,132.13676470588234,1.254264496496273,5,0,23,0
3709-OIJEA,Male,51,No,No,No,0,United States,California,Geyserville,95441,38.731771,-123.064272,2349,85.2,2184.6,2957.32,0.0,0,772.72,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,11,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Offer B,26,No,0,5,Stayed,Competitor had better devices,Competitor,No,52,5156,0,2-3 Years,51-60,113.74307692307693,1.3350126399422173,3,0,14,0
1386-ZIKUV,Male,42,No,No,No,0,United States,California,Glenhaven,95443,39.045246,-122.743181,175,18.95,130.55,362.81,0.0,0,232.26,Credit Card,Yes,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,7,No,0,5,Stayed,Competitor had better devices,Competitor,No,26,4097,0,0-1 Year,41-50,51.83,2.7350923482849603,0,0,0,0
0599-XNYDO,Female,51,No,Yes,No,0,United States,California,Graton,95444,38.434362,-122.86891,390,69.8,1540.35,2410.15,0.0,0,869.8,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer B,20,No,0,5,Stayed,Competitor had better devices,Competitor,No,33,5456,0,1-2 Years,51-60,120.50750000000001,1.7264684813753581,0,0,28,0
6377-WHAOX,Female,48,No,Yes,No,0,United States,California,Gualala,95445,38.848082,-123.50608,1916,106.15,6411.25,7010.05,0.0,0,598.8,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer B,60,Yes,5,3,Stayed,Competitor had better devices,Competitor,No,32,4115,0,3+ Years,41-50,116.83416666666668,1.1006515936567751,5,5,27,0
6855-VLGOS,Male,51,No,Yes,Yes,1,United States,California,Guerneville,95446,38.52576,-123.013347,4913,20.55,1432.55,4104.47,0.0,0,2671.92,Bank Withdrawal,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer B,72,Yes,5,5,Stayed,Competitor had better devices,Competitor,No,41,5809,0,3+ Years,51-60,57.006527777777784,2.7740402811570695,0,5,0,0
8746-OQQRW,Male,64,No,No,No,0,United States,California,Hopland,95449,38.93706,-123.118111,1373,25.25,101.9,116.66,0.0,0,14.76,Credit Card,No,Yes,Yes,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,4,No,0,5,Stayed,Competitor had better devices,Competitor,No,43,3962,0,0-1 Year,61+,29.165,1.155049504950495,0,0,0,0
